Product_Name,Category,Brand,Previous_Price,Current_Price,Expected_Future_Price,Growth_Rate,Date,Location,Quantity,Discount
Gold 24K 1g,Gold,Market,5189.7,5978.23,6614.07,15.19,2024-10-05,Bangalore,10,15
Petrol 1L,Fuel,IndianOil,79.56,91.62,101.34,15.16,2023-05-03,Hyderabad,6,23
Potato 1kg,Vegetable,Local,78.49,86.89,93.4,10.7,2024-09-25,Mumbai,5,9
Premium Rice 1kg,Rice,IndiaGate,88.33,101.01,111.16,14.36,2025-04-25,Bangalore,2,16
Petrol 1L,Fuel,HP,99.3,105.97,110.95,6.72,2025-04-08,Kolkata,9,8
Dell Inspiron,Laptop,HP,89316.64,113949.14,135947.24,27.58,2023-06-30,Kolkata,3,11
Silver 1g,Silver,Market,61.12,70.81,78.67,15.85,2023-02-26,Hyderabad,9,10
Diesel 1L,Fuel,BPCL,80.03,83.32,85.72,4.11,2024-05-03,Pune,2,14
HP Victus,Laptop,Lenovo,62078.86,65158.17,67420.61,4.96,2024-01-06,Pune,10,2
Petrol 1L,Fuel,BPCL,76.96,96.44,113.53,25.31,2023-10-10,Kolkata,8,6
Diesel 1L,Fuel,HP,82.49,105.14,125.35,27.46,2024-12-05,Mumbai,9,22
Realme GT,Mobile,OnePlus,16706.8,17005.84,17218.91,1.79,2024-06-18,Hyderabad,5,17
Silver 1g,Silver,Market,71.79,93.94,114.23,30.85,2024-06-20,Chennai,4,25
Silver 1g,Silver,Market,91.54,119.31,144.65,30.34,2023-10-30,Kolkata,7,22
Normal Rice 1kg,Rice,Fortune,83.86,91.35,97.06,8.93,2024-06-07,Chennai,6,4
Dell Inspiron,Laptop,Asus,46607.81,54283.91,60542.13,16.47,2024-05-04,Pune,3,7
Premium Rice 1kg,Rice,Fortune,76.28,88.56,98.54,16.1,2023-11-22,Kolkata,8,16
Asus TUF,Laptop,HP,92191.69,102201.54,109969.22,10.86,2023-12-14,Hyderabad,6,3
Petrol 1L,Fuel,IndianOil,81.97,80.12,78.85,-2.26,2025-02-10,Hyderabad,8,0
OnePlus 12,Mobile,Apple,57878.91,70381.89,81024.6,21.6,2023-03-14,Kolkata,4,3
Premium Rice 1kg,Rice,Local,65.99,81.96,95.84,24.2,2024-03-07,Delhi,4,1
Bread,Grocery,Britannia,27.2,28.68,29.77,5.44,2025-04-29,Hyderabad,9,12
Petrol 1L,Fuel,IndianOil,86.22,95.57,102.82,10.84,2025-01-02,Delhi,1,4
Premium Rice 1kg,Rice,Fortune,56.59,65.4,72.53,15.57,2025-02-18,Pune,6,24
Redmi Note 14,Mobile,Samsung,59932.07,74640.28,87462.75,24.54,2023-02-21,Delhi,5,13
HP Victus,Laptop,Lenovo,94146.04,97178.67,99369.89,3.22,2024-01-06,Chennai,3,6
Petrol 1L,Fuel,IndianOil,93.45,103.24,110.81,10.48,2023-03-04,Mumbai,7,18
Asus TUF,Laptop,Dell,96494.21,108235.76,117454.95,12.17,2023-03-09,Hyderabad,9,21
OnePlus 12,Mobile,Xiaomi,58383.33,72029.37,83814.26,23.37,2024-11-27,Kolkata,1,18
Silver 1g,Silver,Market,67.49,75.61,81.98,12.03,2023-07-15,Delhi,3,17
HP Victus,Laptop,HP,42906.14,49273.68,54392.45,14.84,2024-08-03,Hyderabad,5,4
Silver 1g,Silver,Market,97.09,108.81,118.0,12.07,2024-03-06,Delhi,2,2
Diesel 1L,Fuel,BPCL,81.7,105.96,127.98,29.69,2023-11-14,Hyderabad,2,17
Milk 1L,Grocery,Madhur,50.14,55.08,58.88,9.85,2024-03-27,Kolkata,7,21
Lenovo LOQ,Laptop,Dell,35502.21,41393.01,46200.78,16.59,2023-02-21,Mumbai,7,14
Premium Rice 1kg,Rice,Local,50.73,52.78,54.27,4.04,2025-02-16,Hyderabad,2,4
Gold 24K 1g,Gold,Market,5149.29,6316.49,7318.73,22.67,2024-09-24,Pune,8,3
Premium Rice 1kg,Rice,Fortune,86.06,93.46,99.09,8.6,2024-10-21,Bangalore,2,9
Onion 1kg,Vegetable,Local,33.26,32.89,32.63,-1.11,2024-11-24,Hyderabad,7,19
Dell Inspiron,Laptop,Lenovo,47463.05,54282.4,59741.79,14.37,2023-06-10,Delhi,5,22
Silver 1g,Silver,Market,74.35,86.03,95.49,15.71,2024-02-18,Bangalore,9,15
Gold 22K 1g,Gold,Market,5627.45,6665.11,7525.41,18.44,2025-05-22,Delhi,3,20
Redmi Note 14,Mobile,Realme,71626.8,82997.9,92221.32,15.88,2023-12-06,Delhi,5,14
Petrol 1L,Fuel,IndianOil,77.82,95.47,110.63,22.68,2025-02-17,Kolkata,2,21
HP Victus,Laptop,Asus,61046.06,65052.71,68041.44,6.56,2024-07-03,Delhi,6,18
Galaxy S24,Mobile,Xiaomi,52666.13,58998.5,63964.12,12.02,2023-07-08,Delhi,6,9
Gold 24K 1g,Gold,Market,5398.46,5939.67,6356.5,10.03,2025-01-30,Bangalore,2,13
Gold 22K 1g,Gold,Market,5407.06,6293.03,7014.83,16.39,2023-05-29,Delhi,1,5
Diesel 1L,Fuel,BPCL,108.58,109.95,110.92,1.26,2025-04-30,Delhi,7,6
Silver 1g,Silver,Market,59.68,59.0,58.53,-1.14,2023-08-15,Bangalore,1,13
HP Victus,Laptop,Lenovo,50684.1,59138.15,66043.07,16.68,2025-05-25,Delhi,2,24
Lenovo LOQ,Laptop,Dell,73437.06,81198.06,87204.9,10.57,2024-11-23,Pune,8,20
Milk 1L,Grocery,Madhur,23.48,28.32,32.41,20.61,2023-05-25,Pune,8,12
Milk 1L,Grocery,Britannia,63.44,71.08,77.07,12.04,2023-06-08,Mumbai,8,19
Potato 1kg,Vegetable,Local,21.22,25.29,28.69,19.18,2023-08-11,Mumbai,7,16
Lenovo LOQ,Laptop,Asus,51966.53,55540.15,58213.71,6.88,2023-04-29,Kolkata,8,21
Premium Rice 1kg,Rice,IndiaGate,41.71,52.25,61.49,25.27,2023-09-24,Bangalore,8,7
Asus TUF,Laptop,Asus,63886.89,72112.34,78611.47,12.88,2024-09-11,Kolkata,3,9
Galaxy S24,Mobile,Apple,71135.68,86978.49,100538.33,22.27,2024-02-13,Kolkata,1,1
Petrol 1L,Fuel,HP,103.51,114.26,122.57,10.39,2023-07-11,Mumbai,2,6
Gold 24K 1g,Gold,Market,5702.47,6417.79,6981.33,12.54,2024-04-16,Bangalore,5,0
Silver 1g,Silver,Market,57.43,75.56,92.26,31.57,2024-08-11,Chennai,3,24
Premium Rice 1kg,Rice,IndiaGate,50.6,67.72,83.76,33.83,2024-03-10,Kolkata,4,8
Normal Rice 1kg,Rice,IndiaGate,76.0,87.32,96.42,14.89,2023-09-02,Delhi,10,23
Lenovo LOQ,Laptop,Lenovo,44552.91,48583.3,51659.79,9.05,2023-02-07,Chennai,1,24
Silver 1g,Silver,Market,59.96,65.02,68.86,8.44,2025-04-20,Mumbai,8,15
Gold 22K 1g,Gold,Market,5378.07,5924.17,6345.26,10.15,2024-04-04,Pune,10,4
Realme GT,Mobile,Samsung,72993.18,84292.99,93427.35,15.48,2023-02-02,Pune,3,6
Dell Inspiron,Laptop,HP,60198.01,59944.85,59768.38,-0.42,2024-04-22,Chennai,3,7
Onion 1kg,Vegetable,Local,62.64,69.18,74.24,10.44,2024-04-06,Bangalore,4,6
Normal Rice 1kg,Rice,Local,64.26,76.65,87.0,19.28,2024-06-25,Hyderabad,1,0
Sugar 1kg,Grocery,Madhur,97.7,103.75,108.25,6.19,2023-05-31,Mumbai,4,22
Dell Inspiron,Laptop,Lenovo,79525.33,102415.78,123051.22,28.78,2023-01-08,Kolkata,6,0
Potato 1kg,Vegetable,Local,25.28,32.53,39.06,28.68,2025-04-13,Bangalore,1,19
Premium Rice 1kg,Rice,Local,38.51,45.54,51.36,18.25,2023-11-29,Delhi,4,25
Tomato 1kg,Vegetable,Local,65.6,70.71,74.57,7.79,2023-12-24,Hyderabad,7,6
Premium Rice 1kg,Rice,Local,53.33,66.93,78.88,25.5,2025-01-26,Pune,4,22
Gold 22K 1g,Gold,Market,5927.9,5799.03,5710.78,-2.17,2023-12-05,Kolkata,5,1
Silver 1g,Silver,Market,106.45,108.19,109.43,1.63,2023-01-11,Delhi,5,12
Petrol 1L,Fuel,IndianOil,69.64,81.72,91.64,17.35,2023-04-26,Chennai,3,2
Sugar 1kg,Grocery,Aashirvaad,66.2,75.65,83.21,14.27,2023-05-24,Mumbai,10,0
OnePlus 12,Mobile,Apple,39131.45,43896.57,47638.34,12.18,2025-04-21,Delhi,8,12
Tomato 1kg,Vegetable,Local,56.63,62.45,66.94,10.28,2023-08-17,Pune,4,0
Gold 22K 1g,Gold,Market,5599.8,6428.08,7093.64,14.79,2024-03-09,Bangalore,8,13
Gold 22K 1g,Gold,Market,5060.03,6239.32,7257.21,23.31,2024-07-02,Mumbai,7,2
Onion 1kg,Vegetable,Local,70.73,72.95,74.55,3.14,2023-06-12,Mumbai,6,12
Premium Rice 1kg,Rice,Local,46.25,52.03,56.58,12.5,2024-08-31,Chennai,6,7
Potato 1kg,Vegetable,Local,66.93,85.5,102.11,27.75,2025-06-06,Delhi,10,24
Tomato 1kg,Vegetable,Local,30.59,32.38,33.71,5.85,2024-09-21,Mumbai,5,17
Tomato 1kg,Vegetable,Local,65.92,73.98,80.31,12.23,2025-01-27,Chennai,10,6
Onion 1kg,Vegetable,Local,60.31,76.65,91.19,27.09,2024-03-15,Chennai,7,0
Silver 1g,Silver,Market,61.55,73.27,83.04,19.04,2023-03-12,Delhi,5,25
Petrol 1L,Fuel,HP,76.86,89.22,99.26,16.08,2025-04-18,Chennai,5,7
Gold 22K 1g,Gold,Market,6340.24,7804.28,9065.75,23.09,2023-02-23,Chennai,5,20
Petrol 1L,Fuel,IndianOil,102.64,121.29,136.72,18.17,2024-05-11,Pune,9,15
Bread,Grocery,Aashirvaad,112.68,120.61,126.55,7.04,2023-08-29,Bangalore,4,0
Silver 1g,Silver,Market,59.77,70.97,80.28,18.74,2025-04-15,Delhi,1,23
Petrol 1L,Fuel,BPCL,81.03,97.93,112.23,20.86,2024-08-27,Hyderabad,9,11
Bread,Grocery,Aashirvaad,65.18,72.92,78.98,11.87,2023-12-05,Mumbai,5,0
Bread,Grocery,Madhur,94.42,109.31,121.38,15.77,2023-01-29,Kolkata,8,4
Dell Inspiron,Laptop,Dell,40701.58,39401.78,38520.98,-3.19,2025-03-09,Chennai,6,6
Asus TUF,Laptop,HP,36331.83,42805.75,48145.0,17.82,2025-03-30,Delhi,3,4
Silver 1g,Silver,Market,111.12,122.91,132.04,10.61,2024-09-02,Kolkata,5,22
Onion 1kg,Vegetable,Local,66.92,67.42,67.77,0.75,2023-09-19,Kolkata,3,2
Petrol 1L,Fuel,HP,80.68,96.96,110.66,20.18,2024-03-04,Mumbai,9,1
HP Victus,Laptop,HP,51589.15,57936.91,62927.08,12.3,2023-02-09,Delhi,8,23
Onion 1kg,Vegetable,Local,38.74,50.37,60.95,30.02,2024-12-04,Hyderabad,6,11
Premium Rice 1kg,Rice,IndiaGate,55.33,58.64,61.1,5.98,2024-06-09,Bangalore,7,19
OnePlus 12,Mobile,OnePlus,62478.15,77621.58,90791.3,24.24,2023-10-30,Bangalore,10,0
Onion 1kg,Vegetable,Local,76.66,76.8,76.9,0.18,2025-06-16,Kolkata,8,5
Sugar 1kg,Grocery,Britannia,72.57,88.28,101.66,21.65,2024-10-31,Chennai,5,4
Galaxy S24,Mobile,Realme,36630.24,38001.18,38996.75,3.74,2023-11-11,Chennai,6,8
Gold 22K 1g,Gold,Market,5367.2,6743.23,7953.4,25.64,2024-02-21,Mumbai,9,23
Silver 1g,Silver,Market,83.85,102.29,118.04,21.99,2023-02-24,Chennai,9,5
Silver 1g,Silver,Market,85.38,110.57,133.41,29.5,2023-07-29,Kolkata,9,18
Diesel 1L,Fuel,HP,89.61,106.7,120.94,19.07,2024-06-15,Hyderabad,1,9
Sugar 1kg,Grocery,Amul,116.92,128.14,136.75,9.6,2024-08-16,Kolkata,2,18
Diesel 1L,Fuel,BPCL,107.41,119.87,129.6,11.6,2023-04-23,Mumbai,4,1
Silver 1g,Silver,Market,107.33,117.71,125.68,9.67,2023-07-19,Bangalore,4,21
Silver 1g,Silver,Market,84.92,99.26,110.99,16.89,2023-08-12,Kolkata,10,24
Gold 22K 1g,Gold,Market,6855.04,7300.45,7632.5,6.5,2024-03-30,Pune,7,4
Gold 24K 1g,Gold,Market,5885.18,6548.08,7064.38,11.26,2025-02-05,Delhi,3,18
Diesel 1L,Fuel,IndianOil,97.82,118.82,136.68,21.47,2024-02-25,Mumbai,4,9
Dell Inspiron,Laptop,Lenovo,103078.97,126160.19,145934.85,22.39,2025-04-21,Chennai,2,10
Silver 1g,Silver,Market,75.18,76.71,77.8,2.04,2023-03-27,Chennai,10,15
Onion 1kg,Vegetable,Local,39.39,44.44,48.43,12.82,2023-09-06,Hyderabad,3,17
Dell Inspiron,Laptop,Asus,56372.22,64718.6,71426.09,14.81,2023-08-12,Hyderabad,4,13
Silver 1g,Silver,Market,87.31,95.64,102.03,9.54,2024-03-25,Chennai,4,14
Petrol 1L,Fuel,IndianOil,76.59,86.26,93.88,12.63,2023-05-10,Bangalore,1,21
Lenovo LOQ,Laptop,HP,109294.44,115156.33,119479.73,5.36,2023-11-14,Chennai,2,11
Wheat Flour,Grocery,Britannia,27.63,29.07,30.13,5.21,2025-01-02,Kolkata,8,15
Diesel 1L,Fuel,BPCL,98.93,111.03,120.54,12.23,2025-05-05,Bangalore,3,18
HP Victus,Laptop,HP,54339.85,62966.32,69963.47,15.88,2024-03-03,Bangalore,7,18
Milk 1L,Grocery,Aashirvaad,89.9,102.69,112.92,14.23,2024-02-13,Hyderabad,2,14
Premium Rice 1kg,Rice,Fortune,58.92,61.0,62.51,3.53,2025-06-14,Bangalore,8,5
Gold 22K 1g,Gold,Market,6953.65,7339.92,7625.33,5.55,2023-06-22,Delhi,5,11
Onion 1kg,Vegetable,Local,33.47,38.06,41.71,13.71,2024-10-04,Mumbai,2,16
Diesel 1L,Fuel,BPCL,75.4,86.02,94.5,14.08,2025-01-14,Kolkata,1,19
Potato 1kg,Vegetable,Local,45.06,50.59,54.94,12.27,2023-10-14,Kolkata,5,11
Diesel 1L,Fuel,IndianOil,94.51,111.61,125.75,18.09,2024-09-04,Kolkata,6,23
Gold 24K 1g,Gold,Market,6992.11,7535.88,7946.12,7.78,2023-10-18,Bangalore,9,8
Onion 1kg,Vegetable,Local,36.17,37.85,39.08,4.64,2023-02-23,Chennai,8,5
Diesel 1L,Fuel,HP,113.33,125.97,135.8,11.15,2024-01-18,Hyderabad,10,21
Lenovo LOQ,Laptop,Lenovo,66551.16,71471.05,75169.57,7.39,2023-01-03,Kolkata,8,6
Normal Rice 1kg,Rice,Local,62.14,65.91,68.71,6.07,2024-07-27,Kolkata,3,3
Gold 22K 1g,Gold,Market,4897.55,5373.03,5738.18,9.71,2023-07-12,Hyderabad,8,13
Realme GT,Mobile,Xiaomi,41517.43,48027.81,53299.7,15.68,2023-04-18,Mumbai,5,13
Silver 1g,Silver,Market,102.16,135.45,166.35,32.59,2023-03-25,Hyderabad,6,6
Tomato 1kg,Vegetable,Local,25.79,27.63,29.01,7.13,2024-03-24,Bangalore,7,1
Lenovo LOQ,Laptop,Dell,38104.41,41973.79,44957.4,10.15,2024-07-18,Hyderabad,1,12
Silver 1g,Silver,Market,99.1,101.73,103.62,2.65,2023-03-26,Kolkata,2,17
Onion 1kg,Vegetable,Local,49.68,55.8,60.61,12.32,2024-06-08,Hyderabad,1,2
Gold 24K 1g,Gold,Market,5167.86,6065.49,6802.97,17.37,2023-01-24,Hyderabad,2,10
Diesel 1L,Fuel,HP,71.1,82.08,90.95,15.44,2024-09-26,Kolkata,3,20
Milk 1L,Grocery,Britannia,56.1,72.89,88.16,29.93,2025-01-19,Delhi,7,14
HP Victus,Laptop,Dell,87461.04,105148.5,120033.61,20.22,2025-06-11,Kolkata,2,25
Gold 22K 1g,Gold,Market,6275.44,6622.6,6879.06,5.53,2024-09-22,Bangalore,4,18
Lenovo LOQ,Laptop,Asus,65322.96,67652.58,69341.47,3.57,2023-06-18,Bangalore,8,11
Gold 24K 1g,Gold,Market,6637.42,8044.4,9238.06,21.2,2023-05-25,Kolkata,7,2
Dell Inspiron,Laptop,Dell,67079.82,75397.11,81941.1,12.4,2023-10-20,Kolkata,3,9
Premium Rice 1kg,Rice,Fortune,69.49,80.42,89.27,15.73,2024-01-25,Kolkata,9,20
Potato 1kg,Vegetable,Local,38.33,44.31,49.15,15.6,2023-03-18,Chennai,8,9
Gold 22K 1g,Gold,Market,5993.97,7264.86,8343.11,21.2,2023-11-12,Delhi,10,11
Silver 1g,Silver,Market,106.72,123.62,137.32,15.84,2024-10-04,Bangalore,4,24
HP Victus,Laptop,Lenovo,49945.55,58196.22,64925.76,16.52,2023-04-06,Chennai,1,9
Silver 1g,Silver,Market,105.59,107.9,109.55,2.19,2024-12-25,Mumbai,1,4
iPhone 15,Mobile,Apple,26209.32,30311.2,33631.89,15.65,2023-12-05,Mumbai,3,4
Petrol 1L,Fuel,BPCL,95.51,118.72,138.92,24.3,2024-06-15,Delhi,7,5
Realme GT,Mobile,OnePlus,58226.9,64097.82,68621.83,10.08,2023-06-17,Pune,9,9
Gold 22K 1g,Gold,Market,5495.94,6039.85,6458.27,9.9,2024-03-22,Bangalore,10,23
HP Victus,Laptop,Dell,58177.57,65257.29,70816.17,12.17,2024-06-06,Mumbai,4,7
Gold 22K 1g,Gold,Market,6224.23,6836.03,7306.39,9.83,2025-03-22,Kolkata,6,21
Petrol 1L,Fuel,BPCL,79.39,97.8,113.68,23.19,2024-12-12,Bangalore,4,5
Gold 24K 1g,Gold,Market,5109.26,6402.22,7536.33,25.31,2023-11-21,Hyderabad,9,21
Redmi Note 14,Mobile,Xiaomi,62865.98,81556.22,98529.05,29.73,2023-12-07,Mumbai,5,21
Bread,Grocery,Amul,27.71,29.57,30.96,6.71,2025-01-17,Hyderabad,1,12
Redmi Note 14,Mobile,Realme,13104.55,16409.4,19306.21,25.22,2023-05-14,Pune,2,20
Normal Rice 1kg,Rice,Fortune,50.84,61.37,70.27,20.71,2024-12-05,Kolkata,7,23
Lenovo LOQ,Laptop,HP,86759.37,92922.85,97543.79,7.1,2024-12-02,Mumbai,9,8
Gold 24K 1g,Gold,Market,5422.18,5829.56,6136.15,7.51,2024-05-07,Delhi,3,15
Normal Rice 1kg,Rice,IndiaGate,76.57,85.25,92.01,11.34,2023-06-03,Pune,6,20
Gold 22K 1g,Gold,Market,6281.7,7346.25,8217.72,16.95,2025-05-18,Mumbai,9,1
Petrol 1L,Fuel,IndianOil,90.65,94.25,96.87,3.97,2024-01-20,Hyderabad,1,13
Onion 1kg,Vegetable,Local,36.3,38.23,39.65,5.32,2024-02-04,Bangalore,4,23
Gold 22K 1g,Gold,Market,6340.12,7119.84,7732.77,12.3,2023-10-07,Chennai,5,19
Milk 1L,Grocery,Aashirvaad,51.88,58.95,64.57,13.63,2024-03-12,Chennai,9,22
Wheat Flour,Grocery,Britannia,61.18,67.77,72.88,10.77,2025-01-10,Delhi,1,4
Gold 24K 1g,Gold,Market,6795.8,8473.25,9937.3,24.68,2024-09-03,Mumbai,7,8
Onion 1kg,Vegetable,Local,30.84,39.99,48.3,29.67,2024-06-10,Chennai,2,0
Diesel 1L,Fuel,IndianOil,78.1,87.84,95.51,12.47,2023-11-19,Chennai,3,21
Gold 22K 1g,Gold,Market,5890.39,7267.26,8456.36,23.37,2023-06-04,Pune,6,1
iPhone 15,Mobile,Samsung,69038.47,82134.95,93041.55,18.97,2024-08-11,Delhi,3,7
Potato 1kg,Vegetable,Local,53.07,61.09,67.55,15.11,2023-10-08,Delhi,3,18
Galaxy S24,Mobile,Xiaomi,67878.34,67784.83,67719.46,-0.14,2025-01-01,Hyderabad,5,15
Milk 1L,Grocery,Britannia,45.08,48.28,50.68,7.1,2024-12-24,Kolkata,10,18
Premium Rice 1kg,Rice,IndiaGate,73.95,70.83,68.74,-4.22,2023-02-20,Bangalore,1,23
Silver 1g,Silver,Market,81.42,103.42,122.98,27.02,2023-01-09,Bangalore,6,21
Gold 24K 1g,Gold,Market,5285.74,5589.45,5814.26,5.75,2023-07-15,Chennai,4,5
Realme GT,Mobile,Xiaomi,68348.59,81809.04,93086.97,19.69,2023-08-24,Chennai,4,15
Silver 1g,Silver,Market,73.24,83.88,92.41,14.53,2025-05-04,Bangalore,9,0
Normal Rice 1kg,Rice,IndiaGate,76.67,93.95,108.77,22.54,2024-06-15,Pune,8,18
HP Victus,Laptop,Asus,97377.49,114680.57,128944.94,17.77,2024-06-30,Kolkata,7,14
Bread,Grocery,Britannia,59.43,68.71,76.22,15.62,2024-04-12,Kolkata,2,23
Normal Rice 1kg,Rice,IndiaGate,51.8,60.45,67.52,16.7,2024-06-18,Delhi,6,23
Diesel 1L,Fuel,BPCL,96.19,104.15,110.18,8.28,2023-06-18,Pune,10,9
Tomato 1kg,Vegetable,Local,67.18,78.02,86.83,16.14,2024-07-31,Pune,6,14
iPhone 15,Mobile,Apple,34841.53,42215.58,48469.89,21.16,2023-04-12,Chennai,8,3
Gold 22K 1g,Gold,Market,5184.57,5528.41,5785.06,6.63,2023-05-24,Mumbai,4,3
iPhone 15,Mobile,Realme,19753.78,21790.28,23362.8,10.31,2024-05-03,Delhi,5,4
Normal Rice 1kg,Rice,IndiaGate,46.74,48.66,50.06,4.11,2023-11-10,Bangalore,8,17
Normal Rice 1kg,Rice,Local,76.52,95.59,112.27,24.92,2023-09-09,Chennai,7,23
OnePlus 12,Mobile,Xiaomi,28269.41,32976.01,36819.15,16.65,2023-12-14,Kolkata,1,0
Silver 1g,Silver,Market,74.96,87.37,97.5,16.56,2023-12-15,Delhi,8,5
Normal Rice 1kg,Rice,Local,65.91,64.84,64.1,-1.62,2025-03-20,Mumbai,2,1
Normal Rice 1kg,Rice,Local,59.23,74.95,88.87,26.54,2023-03-29,Chennai,7,12
Onion 1kg,Vegetable,Local,66.22,77.85,87.42,17.56,2023-07-09,Bangalore,6,16
Dell Inspiron,Laptop,HP,75816.03,91824.31,105396.17,21.11,2023-03-01,Kolkata,10,25
Asus TUF,Laptop,Lenovo,82626.35,92824.31,100843.94,12.34,2024-03-08,Chennai,4,13
Silver 1g,Silver,Market,80.71,84.35,87.01,4.51,2024-08-18,Delhi,2,3
Gold 24K 1g,Gold,Market,5717.15,6543.27,7205.12,14.45,2024-05-13,Kolkata,1,6
Lenovo LOQ,Laptop,Dell,79296.86,92015.0,102345.57,16.04,2024-01-29,Pune,2,11
iPhone 15,Mobile,Xiaomi,23293.07,26766.82,29561.08,14.91,2024-12-11,Pune,5,21
Onion 1kg,Vegetable,Local,27.23,34.76,41.49,27.65,2023-01-17,Pune,8,2
Dell Inspiron,Laptop,HP,55244.8,60185.62,63953.51,8.94,2023-04-22,Bangalore,7,25
Redmi Note 14,Mobile,Apple,35218.02,35718.74,36074.23,1.42,2023-05-17,Chennai,3,12
OnePlus 12,Mobile,Apple,41847.77,52864.56,62606.5,26.33,2024-12-11,Bangalore,9,18
Sugar 1kg,Grocery,Amul,34.14,36.11,37.57,5.77,2024-03-21,Kolkata,4,3
Silver 1g,Silver,Market,89.49,101.39,110.83,13.3,2024-06-30,Bangalore,7,23
Diesel 1L,Fuel,BPCL,104.02,118.16,129.4,13.59,2024-03-30,Kolkata,1,24
Normal Rice 1kg,Rice,Local,52.07,52.96,53.59,1.71,2023-05-03,Mumbai,9,14
Silver 1g,Silver,Market,96.4,102.41,106.88,6.23,2024-12-02,Bangalore,1,6
Normal Rice 1kg,Rice,IndiaGate,45.96,44.32,43.21,-3.57,2024-04-07,Chennai,10,2
Gold 22K 1g,Gold,Market,6168.6,7574.4,8782.72,22.79,2024-04-27,Kolkata,7,4
Onion 1kg,Vegetable,Local,37.98,47.43,55.69,24.88,2023-04-04,Chennai,9,2
Bread,Grocery,Madhur,38.43,42.41,45.48,10.36,2023-09-28,Kolkata,6,4
Petrol 1L,Fuel,IndianOil,79.72,104.45,127.13,31.02,2024-05-31,Bangalore,6,8
Gold 24K 1g,Gold,Market,6674.14,6915.56,7090.67,3.62,2023-04-10,Mumbai,4,11
iPhone 15,Mobile,OnePlus,38699.97,45723.35,51531.95,18.15,2024-11-12,Bangalore,10,2
Milk 1L,Grocery,Madhur,79.42,83.7,86.86,5.39,2023-01-26,Chennai,2,18
Silver 1g,Silver,Market,100.93,132.11,160.68,30.89,2024-01-31,Hyderabad,7,7
Premium Rice 1kg,Rice,Local,74.91,80.49,84.69,7.45,2025-05-22,Mumbai,2,19
Diesel 1L,Fuel,HP,73.04,86.3,97.27,18.15,2024-11-05,Kolkata,1,13
Onion 1kg,Vegetable,Local,46.82,57.33,66.34,22.45,2024-06-25,Kolkata,8,9
Petrol 1L,Fuel,IndianOil,78.14,81.74,84.38,4.61,2023-12-25,Bangalore,9,18
Realme GT,Mobile,Realme,71863.99,90431.38,106786.61,25.84,2023-05-19,Bangalore,5,25
Gold 22K 1g,Gold,Market,4701.65,5019.4,5256.86,6.76,2023-05-23,Pune,2,21
Gold 22K 1g,Gold,Market,6283.1,7850.88,9222.16,24.95,2023-12-14,Mumbai,10,22
HP Victus,Laptop,Dell,62251.54,80477.05,96970.05,29.28,2023-09-01,Pune,3,25
Gold 22K 1g,Gold,Market,6024.96,6477.66,6818.36,7.51,2023-09-29,Delhi,10,14
Tomato 1kg,Vegetable,Local,58.39,66.52,73.0,13.92,2024-05-16,Bangalore,4,5
Sugar 1kg,Grocery,Aashirvaad,79.42,95.34,108.72,20.05,2023-01-21,Bangalore,6,9
Sugar 1kg,Grocery,Britannia,82.25,92.88,101.28,12.92,2025-06-16,Pune,8,6
Gold 22K 1g,Gold,Market,6385.77,7567.96,8548.69,18.51,2023-10-02,Bangalore,9,22
Bread,Grocery,Britannia,82.45,106.84,128.96,29.58,2024-10-09,Mumbai,9,4
Silver 1g,Silver,Market,112.47,117.14,120.54,4.15,2023-02-16,Chennai,4,15
Potato 1kg,Vegetable,Local,45.5,46.77,47.68,2.79,2023-11-19,Kolkata,8,4
Galaxy S24,Mobile,Xiaomi,41482.1,50174.09,57533.38,20.95,2023-04-18,Bangalore,2,1
Potato 1kg,Vegetable,Local,23.93,28.31,31.94,18.3,2024-11-20,Chennai,7,24
Gold 24K 1g,Gold,Market,7319.83,8104.52,8712.69,10.72,2024-10-15,Kolkata,9,15
Asus TUF,Laptop,HP,91261.19,112337.5,130498.14,23.09,2023-05-11,Mumbai,5,21
Tomato 1kg,Vegetable,Local,23.14,25.23,26.83,9.03,2023-11-22,Hyderabad,4,5
Onion 1kg,Vegetable,Local,35.61,36.16,36.55,1.54,2023-11-01,Kolkata,3,2
Premium Rice 1kg,Rice,Fortune,40.83,53.49,65.1,31.01,2024-01-20,Pune,6,12
Premium Rice 1kg,Rice,Local,74.58,84.76,92.86,13.65,2024-04-02,Kolkata,1,23
Premium Rice 1kg,Rice,Fortune,70.38,76.66,81.45,8.92,2024-03-22,Pune,7,13
Normal Rice 1kg,Rice,Local,88.75,91.69,93.82,3.31,2024-02-16,Mumbai,10,19
Gold 22K 1g,Gold,Market,6530.9,7606.31,8483.05,16.47,2024-11-15,Delhi,5,9
iPhone 15,Mobile,OnePlus,60271.46,71241.99,80319.15,18.2,2023-09-03,Pune,6,21
Premium Rice 1kg,Rice,Local,54.32,63.16,70.36,16.27,2025-02-14,Pune,7,11
Gold 24K 1g,Gold,Market,5712.57,6609.46,7335.85,15.7,2023-01-12,Kolkata,2,15
Normal Rice 1kg,Rice,Fortune,41.54,50.2,57.53,20.85,2023-01-06,Kolkata,9,8
Lenovo LOQ,Laptop,HP,76678.68,85446.61,92285.97,11.43,2025-05-16,Pune,10,9
