Product_Name,Category,Brand,Previous_Price,Current_Price,Growth_Rate,Future_Price,Date,Location,Discount,Quantity
Washing Machine 7kg,Home Appliances,LG,10580.8,12281.82,0.1608,19210.33,2024-01-24,Mumbai,18.1,467
Apple 1kg,Fruits and Vegetables,Nature Basket,142.0,126.71,-0.1077,90.02,2024-10-19,Chennai,15.9,408
Train AC 2-Tier,Travel Tickets,IRCTC,44952.99,51609.89,0.1481,78103.79,2024-08-25,Lucknow,15.9,23
HP Pavilion 15,Laptops,HP,201320.07,200547.35,-0.0038,198269.79,2023-10-05,Pune,12.4,231
Potato 1kg,Fruits and Vegetables,FreshToHome,242.57,214.51,-0.1157,148.34,2024-01-27,Hyderabad,7.5,363
Nothing Phone 2,Mobiles,Nothing,31716.14,31578.39,-0.0043,31172.78,2023-10-13,Chennai,22.3,276
iPhone 15 Pro,Mobiles,Apple,102756.48,113822.85,0.1077,154702.0,2025-08-04,Pune,1.6,266
Kerosene 1L,Fuel,BPCL,839.64,1046.95,0.2469,2029.65,2023-03-27,Ahmedabad,3.9,354
Samsung Galaxy S24,Mobiles,Samsung,33601.34,33751.83,0.0045,34209.53,2025-04-16,Ahmedabad,20.7,241
Dell XPS 15,Laptops,Dell,56227.81,80048.24,0.4236,230948.81,2025-03-19,Pune,20.9,53
Formal Shirt,Clothing,Raymond,7382.89,6223.11,-0.1571,3726.8,2025-07-28,Chennai,1.7,412
Carrot 1kg,Fruits and Vegetables,Star Bazaar,176.45,181.08,0.0262,195.69,2023-03-02,Kolkata,23.2,317
Refrigerator 300L,Home Appliances,Samsung,29051.99,34526.08,0.1884,57947.57,2025-04-15,Bangalore,20.5,59
Formal Shirt,Clothing,Raymond,6396.56,6980.8,0.0913,9072.72,2024-04-11,Chennai,8.0,325
Mango 1kg,Fruits and Vegetables,DMart,76.06,79.43,0.0443,90.46,2023-11-16,Jaipur,11.3,276
Wheat Flour 10kg,Grocery,Aashirvaad,889.88,886.03,-0.0043,874.65,2023-07-17,Chennai,1.0,72
Kerosene 1L,Fuel,BPCL,292.31,316.81,0.0838,403.32,2023-03-28,Mumbai,6.6,120
Refrigerator 300L,Home Appliances,Samsung,71867.01,84648.53,0.1778,138303.79,2023-07-24,Kolkata,8.7,87
RAM DDR5 16GB,Computer Components,Corsair,79530.47,87346.46,0.0983,115719.96,2023-03-08,Kolkata,10.2,43
Acer Nitro 5,Laptops,Acer,38223.04,46546.01,0.2177,84043.35,2025-05-15,Lucknow,15.4,216
Potato 1kg,Fruits and Vegetables,FreshToHome,133.74,176.18,0.3173,402.73,2024-01-10,Pune,10.4,454
Motherboard Z790,Computer Components,ASUS,24381.31,26617.1,0.0917,34631.45,2025-06-10,Hyderabad,28.5,229
ASUS ROG Strix,Laptops,ASUS,175659.85,209709.63,0.1938,356790.35,2025-10-01,Jaipur,7.8,176
LPG Cylinder 14.2kg,Fuel,Indane,429.33,452.06,0.0529,527.66,2024-01-10,Chennai,23.4,391
Silver Bar 1kg,Silver,Tanishq,29765.13,26809.63,-0.0993,19589.86,2025-02-10,Bangalore,13.6,67
Competitive Exam Guide,Books,Arihant,109.31,133.37,0.2201,242.24,2024-11-11,Jaipur,23.9,349
Sunflower Oil 5L,Grocery,Fortune,80.84,90.46,0.119,126.75,2025-07-25,Delhi,16.9,6
Motorcycle 150cc,Vehicles,Royal Enfield,814527.75,945738.75,0.1611,1480403.35,2023-08-09,Ahmedabad,24.0,279
Compact SUV,Vehicles,Hyundai,1501204.13,1398821.37,-0.0682,1131697.55,2024-12-08,Chennai,24.7,26
Silk Saree,Clothing,Fabindia,7913.02,8491.15,0.0731,10492.7,2024-04-02,Bangalore,24.0,21
Carrot 1kg,Fruits and Vegetables,Star Bazaar,125.53,126.79,0.01,130.63,2023-10-01,Kolkata,10.7,292
Vacuum Cleaner,Home Appliances,Dyson,28982.5,36921.15,0.2739,76327.53,2025-04-13,Pune,7.1,410
Motherboard Z790,Computer Components,ASUS,66686.08,67806.17,0.0168,71281.34,2024-03-01,Ahmedabad,10.7,442
Ethnic Dress,Clothing,Biba,14416.86,14350.12,-0.0046,14153.0,2025-12-04,Lucknow,8.3,478
Gold 24K 10g,Gold,Tanishq,88379.17,87334.08,-0.0118,84278.79,2023-05-07,Mumbai,7.8,24
Google Pixel 8,Mobiles,Google,78155.92,106403.47,0.3614,268480.67,2024-11-12,Kolkata,28.7,8
Graphics Card RTX 4060,Computer Components,NVIDIA,65481.69,61860.62,-0.0553,52155.01,2023-10-12,Lucknow,7.6,212
Acer Nitro 5,Laptops,Acer,86613.79,98729.63,0.1399,146233.8,2023-06-01,Kolkata,23.3,196
SSD NVMe 512GB,Computer Components,Samsung,45986.46,36061.97,-0.2158,17391.22,2025-01-15,Hyderabad,26.9,338
Denim Jeans,Clothing,Levis,13261.58,16508.64,0.2448,31842.71,2024-06-21,Bangalore,16.7,185
HP Pavilion 15,Laptops,HP,65667.14,89450.04,0.3622,226101.36,2023-10-24,Bangalore,23.1,27
Silver Anklet 30g,Silver,Senco,83256.11,88816.48,0.0668,107830.74,2024-10-02,Ahmedabad,22.3,138
Lenovo ThinkPad X1,Laptops,Lenovo,200751.51,251722.21,0.2539,496261.11,2024-02-01,Kolkata,13.5,350
Air Conditioner 1.5T,Home Appliances,Whirlpool,48352.74,50227.53,0.0388,56303.79,2023-12-07,Kolkata,29.8,287
Paracetamol 500mg,Medicine,Cipla,555.02,542.77,-0.0221,507.57,2025-05-29,Lucknow,9.9,342
HP Spectre x360,Laptops,HP,165899.85,172159.63,0.0377,192374.18,2024-07-11,Lucknow,14.8,165
Silver Coin 100g,Silver,Malabar Gold,19311.16,20325.53,0.0525,23697.81,2025-04-14,Bangalore,28.0,380
Petrol 1L,Fuel,Indian Oil,579.78,678.45,0.1702,1087.17,2025-03-18,Chennai,27.4,343
Electric Scooter,Vehicles,Ather,2071264.11,2125920.09,0.0264,2298777.12,2023-03-07,Mumbai,18.4,42
Fiction Novel,Books,Penguin,3043.1,3409.27,0.1203,4793.63,2024-12-10,Bangalore,11.4,310
Google Pixel 8,Mobiles,Google,91890.25,78862.21,-0.1418,49846.48,2023-03-23,Lucknow,2.5,337
Silver Anklet 30g,Silver,Senco,36434.85,35127.37,-0.0359,31478.34,2025-07-16,Mumbai,15.2,280
Microwave Oven 25L,Home Appliances,IFB,49947.48,52290.98,0.0469,59998.77,2024-05-01,Kolkata,19.8,244
Pain Relief Gel 30g,Medicine,Himalaya,796.38,949.6,0.1924,1609.93,2023-10-25,Ahmedabad,2.7,57
DSLR Camera,Electronics,Canon,12207.94,12568.28,0.0295,13713.71,2024-12-11,Kolkata,16.1,299
Gold 22K 10g,Gold,Malabar Gold,121749.04,126761.67,0.0412,143083.79,2023-09-23,Hyderabad,15.5,101
Silver Chain 50g,Silver,MMTC-PAMP,21124.13,26903.62,0.2736,55578.89,2023-10-13,Delhi,17.5,54
HP Spectre x360,Laptops,HP,169797.09,177659.55,0.0463,203496.64,2023-06-04,Jaipur,6.4,136
OnePlus 12,Mobiles,OnePlus,143483.98,200871.12,0.4,551190.35,2023-10-20,Lucknow,20.3,225
Electric Car,Vehicles,MG Motors,1543743.02,1858494.53,0.2039,3242892.34,2025-01-23,Kolkata,12.1,42
Projector HD,Electronics,Epson,9165.97,10014.97,0.0926,13062.71,2023-04-17,Pune,7.1,203
Gold 22K 10g,Gold,Malabar Gold,139972.98,149187.57,0.0658,180617.48,2024-02-15,Lucknow,12.1,422
Bluetooth Speaker,Electronics,Sony,105202.16,97749.62,-0.0708,78422.86,2025-02-19,Mumbai,25.6,328
Ethnic Dress,Clothing,Biba,4400.21,6126.85,0.3924,16539.76,2025-08-01,Hyderabad,19.2,445
Gaming Console,Electronics,PlayStation,41624.75,38232.26,-0.0815,29625.62,2023-08-24,Pune,1.9,2
Denim Jeans,Clothing,Levis,5714.79,7104.38,0.2432,13650.52,2025-05-12,Kolkata,12.0,331
Flight Domestic,Travel Tickets,IndiGo,41214.02,44886.92,0.0891,57985.99,2025-10-07,Kolkata,5.9,53
Silver Coin 100g,Silver,Malabar Gold,15603.14,15191.95,-0.0264,14020.23,2023-06-16,Chennai,28.2,215
SSD NVMe 512GB,Computer Components,Samsung,63853.68,66093.2,0.0351,73299.95,2024-01-28,Delhi,19.6,223
Gold 24K 10g,Gold,Tanishq,40477.21,32300.75,-0.202,16414.26,2024-02-01,Bangalore,28.0,230
Microwave Oven 25L,Home Appliances,IFB,8785.52,8709.15,-0.0087,8483.81,2024-04-16,Pune,9.3,433
ASUS ROG Strix,Laptops,ASUS,90862.62,78631.03,-0.1346,50961.79,2024-10-15,Ahmedabad,20.1,140
Silver Chain 50g,Silver,MMTC-PAMP,7697.62,9229.26,0.199,15908.32,2023-04-26,Ahmedabad,20.7,430
HP Pavilion 15,Laptops,HP,131986.91,112389.75,-0.1485,69387.41,2025-07-14,Delhi,21.7,58
Engineering Textbook,Books,Pearson,1928.23,2046.12,0.0611,2444.56,2023-10-15,Chennai,10.1,117
Fiction Novel,Books,Penguin,661.58,589.17,-0.1095,416.05,2025-06-19,Ahmedabad,12.6,452
Ethnic Dress,Clothing,Biba,3586.06,3782.44,0.0548,4438.97,2025-11-23,Jaipur,25.7,392
Gold 24K 10g,Gold,Tanishq,103451.91,124659.56,0.205,218115.6,2024-11-27,Mumbai,8.7,328
Dishwasher,Home Appliances,Bosch,13079.84,15770.03,0.2057,27640.78,2024-08-02,Jaipur,14.4,79
Apple 1kg,Fruits and Vegetables,Nature Basket,319.59,313.53,-0.019,296.0,2024-01-28,Bangalore,23.3,236
Motorcycle 150cc,Vehicles,Royal Enfield,1281936.41,1226749.98,-0.043,1075206.48,2023-12-03,Bangalore,8.2,50
Flight International,Travel Tickets,Air India,11601.87,12675.98,0.0926,16533.51,2024-10-18,Ahmedabad,11.8,194
Gaming Console,Electronics,PlayStation,39085.99,49739.76,0.2726,102513.12,2024-05-05,Pune,17.9,8
Refrigerator 300L,Home Appliances,Samsung,51235.28,61691.65,0.2041,107699.59,2025-08-21,Delhi,10.0,255
Smart Watch,Electronics,Apple,125098.04,117459.57,-0.0611,97217.94,2024-07-09,Kolkata,27.8,131
Processor i7 14th Gen,Computer Components,Intel,61454.34,66146.81,0.0764,82495.45,2025-03-03,Lucknow,29.3,169
Silver Anklet 30g,Silver,Senco,72669.4,69388.49,-0.0451,60417.27,2023-02-09,Delhi,15.9,83
Basmati Rice 5kg,Grocery,India Gate,419.14,536.95,0.2811,1128.97,2023-03-30,Delhi,1.4,156
Bus Non-AC,Travel Tickets,KSRTC,25746.22,24058.79,-0.0655,19634.13,2023-10-13,Ahmedabad,25.3,443
Diesel 1L,Fuel,Bharat Petroleum,347.72,385.63,0.109,525.98,2024-02-13,Bangalore,29.4,133
Silver Ring 20g,Silver,Kalyan,17228.41,19120.12,0.1098,26135.14,2024-07-04,Hyderabad,12.9,172
Iodized Salt 1kg,Grocery,Catch,1179.1,1480.91,0.256,2934.25,2024-08-22,Chennai,15.8,137
Sport Shoes,Clothing,Nike,13743.26,16300.26,0.1861,27199.35,2023-10-17,Hyderabad,16.5,173
Multivitamin 30tabs,Medicine,Abbott,130.74,106.34,-0.1866,57.23,2024-10-23,Chennai,23.8,67
OnePlus 12,Mobiles,OnePlus,102920.74,123843.02,0.2033,215771.1,2024-08-04,Jaipur,19.9,318
Petrol 1L,Fuel,Indian Oil,805.64,1002.68,0.2446,1933.09,2024-10-18,Jaipur,16.9,360
Paracetamol 500mg,Medicine,Cipla,435.14,420.68,-0.0332,380.16,2024-11-09,Ahmedabad,18.5,475
Google Pixel 8,Mobiles,Google,56971.97,51417.84,-0.0975,37796.84,2024-07-28,Pune,11.0,478
DSLR Camera,Electronics,Canon,122028.91,150489.38,0.2332,282232.1,2023-05-06,Bangalore,9.6,448
Sedan Car,Vehicles,Maruti Suzuki,554779.37,452029.51,-0.1852,244523.08,2025-10-14,Jaipur,19.1,21
Power Supply 750W,Computer Components,Cooler Master,59804.97,68010.39,0.1372,100019.76,2023-04-17,Pune,18.9,10
Flight Domestic,Travel Tickets,IndiGo,25120.55,32727.6,0.3028,72368.14,2023-02-16,Hyderabad,13.7,11
Pain Relief Gel 30g,Medicine,Himalaya,201.55,200.01,-0.0076,195.48,2023-06-24,Jaipur,16.1,404
Sunflower Oil 5L,Grocery,Fortune,955.38,913.31,-0.044,797.98,2025-04-07,Chennai,1.0,124
iPhone 15 Pro,Mobiles,Apple,46188.39,44392.67,-0.0389,39410.96,2025-06-15,Ahmedabad,15.7,313
MacBook Air M3,Laptops,Apple,184179.38,215782.33,0.1716,347019.57,2024-06-23,Chennai,8.6,205
Gold 22K 10g,Gold,Malabar Gold,58851.74,79052.01,0.3432,191573.29,2025-05-18,Hyderabad,16.5,277
HP Spectre x360,Laptops,HP,51397.76,36822.29,-0.2836,13538.72,2024-09-27,Ahmedabad,14.1,486
Gold 22K 10g,Gold,Malabar Gold,125970.12,127233.06,0.01,131088.35,2024-05-12,Delhi,25.4,91
Casual T-Shirt,Clothing,H&M,2110.89,2387.99,0.1313,3457.53,2023-11-24,Delhi,16.5,128
Air Conditioner 1.5T,Home Appliances,Whirlpool,13618.95,12709.55,-0.0668,10328.91,2024-03-30,Chennai,12.6,62
Toor Dal 2kg,Grocery,Tata,1416.78,1554.19,0.097,2051.75,2025-05-06,Chennai,9.6,25
Petrol 1L,Fuel,Indian Oil,866.91,728.09,-0.1601,431.39,2025-12-29,Mumbai,13.2,424
Toor Dal 2kg,Grocery,Tata,1429.18,1530.51,0.0709,1879.68,2023-07-29,Bangalore,13.8,55
Kerosene 1L,Fuel,BPCL,163.9,175.15,0.0686,213.73,2025-07-11,Jaipur,11.2,243
Potato 1kg,Fruits and Vegetables,FreshToHome,204.11,219.24,0.0741,271.68,2025-05-01,Jaipur,28.9,328
Competitive Exam Guide,Books,Arihant,170.91,163.58,-0.0429,143.42,2024-11-22,Mumbai,30.0,386
Premium Tea 500g,Grocery,Tata Tea,1498.89,1706.89,0.1388,2520.86,2024-03-11,Lucknow,25.2,145
Flight Domestic,Travel Tickets,IndiGo,31181.87,26567.45,-0.148,16431.18,2025-12-05,Ahmedabad,13.3,323
Carrot 1kg,Fruits and Vegetables,Star Bazaar,300.88,319.78,0.0628,383.89,2023-04-12,Delhi,8.3,302
Bus Non-AC,Travel Tickets,KSRTC,22239.74,27376.27,0.231,51067.95,2024-06-23,Lucknow,0.4,69
Mango 1kg,Fruits and Vegetables,DMart,109.97,93.24,-0.1521,56.84,2024-07-31,Lucknow,21.0,496
Reference Manual,Books,McGraw Hill,884.53,896.14,0.0131,931.82,2025-07-10,Delhi,12.1,198
Electric Car,Vehicles,MG Motors,1850304.01,2085162.82,0.1269,2983981.38,2024-02-03,Chennai,8.5,352
Sport Shoes,Clothing,Nike,7797.58,7855.73,0.0075,8033.81,2023-12-17,Kolkata,22.0,346
Premium Tea 500g,Grocery,Tata Tea,772.71,805.28,0.0422,911.59,2025-03-07,Bangalore,3.3,56
Gold Chain 10g,Gold,PC Jeweller,74458.05,92049.41,0.2363,173937.26,2023-07-25,Kolkata,29.0,321
Art & Design Book,Books,Phaidon,117.26,104.04,-0.1127,72.68,2023-04-01,Mumbai,1.2,447
Petrol 1L,Fuel,Indian Oil,443.72,497.29,0.1207,699.97,2025-10-10,Mumbai,18.7,303
LPG Cylinder 14.2kg,Fuel,Indane,274.84,214.22,-0.2206,101.42,2024-11-07,Bangalore,4.9,367
Onion 1kg,Fruits and Vegetables,BigBasket,307.39,344.17,0.1197,483.15,2025-05-07,Hyderabad,14.2,29
"Smart TV 55""",Electronics,Samsung,104390.58,95587.54,-0.0843,73394.06,2025-08-21,Pune,9.6,399
Competitive Exam Guide,Books,Arihant,1328.04,1403.15,0.0566,1655.14,2023-06-18,Hyderabad,7.4,222
Gold Chain 10g,Gold,PC Jeweller,128440.72,147218.25,0.1462,221688.35,2023-02-17,Lucknow,7.1,12
Nothing Phone 2,Mobiles,Nothing,22223.27,25957.41,0.168,41360.89,2023-04-20,Bangalore,4.5,289
Tomato 1kg,Fruits and Vegetables,Local Market,199.89,213.89,0.07,262.02,2024-03-27,Ahmedabad,4.7,303
Winter Jacket,Clothing,Woodland,10794.79,14231.21,0.3183,32605.03,2023-09-21,Pune,26.3,107
Hatchback Car,Vehicles,Tata Motors,1545189.4,1992794.68,0.2897,4274926.52,2025-10-04,Pune,19.8,33
Fiction Novel,Books,Penguin,1276.22,1593.38,0.2485,3100.88,2023-06-25,Bangalore,1.9,457
Gold Bangle 20g,Gold,Joyalukkas,33638.52,35105.09,0.0436,39899.95,2024-11-26,Chennai,14.4,392
Google Pixel 8,Mobiles,Google,127501.94,129204.86,0.0134,134468.81,2024-05-25,Mumbai,13.7,471
CNG 1kg,Fuel,HP Gas,384.33,399.92,0.0406,450.63,2024-10-07,Ahmedabad,20.2,16
Pain Relief Gel 30g,Medicine,Himalaya,505.82,514.83,0.0178,542.81,2024-11-11,Pune,19.5,379
Potato 1kg,Fruits and Vegetables,FreshToHome,46.34,48.9,0.0552,57.45,2024-12-06,Delhi,1.2,71
Antacid Syrup 200ml,Medicine,Dabur,596.24,761.09,0.2765,1583.06,2025-06-16,Chennai,11.4,282
Competitive Exam Guide,Books,Arihant,1274.02,1175.87,-0.077,924.62,2023-10-21,Chennai,17.4,404
Kerosene 1L,Fuel,BPCL,598.81,648.43,0.0829,823.43,2024-07-27,Lucknow,17.6,31
Smart Watch,Electronics,Apple,145926.47,161567.99,0.1072,219297.44,2023-06-28,Chennai,28.7,155
Cabinet Mid Tower,Computer Components,NZXT,25918.63,13652.51,-0.4733,1994.81,2024-10-17,Lucknow,26.5,244
Silver Coin 100g,Silver,Malabar Gold,12657.51,10264.18,-0.1891,5473.01,2023-03-01,Kolkata,7.4,495
Amoxicillin 500mg,Medicine,Lupin,623.44,572.82,-0.0812,444.3,2023-09-09,Mumbai,21.8,160
Lenovo ThinkPad X1,Laptops,Lenovo,186683.1,196465.76,0.0524,228996.79,2025-06-12,Kolkata,25.2,69
Casual T-Shirt,Clothing,H&M,14032.5,18571.85,0.3235,43055.34,2023-09-16,Mumbai,9.0,448
Lenovo ThinkPad X1,Laptops,Lenovo,61618.63,51908.43,-0.1576,31030.8,2024-06-12,Hyderabad,11.8,359
Acer Nitro 5,Laptops,Acer,122799.21,155754.03,0.2684,317839.59,2025-04-08,Delhi,2.4,176
Air Conditioner 1.5T,Home Appliances,Whirlpool,44705.55,47815.04,0.0696,58509.81,2023-01-14,Hyderabad,7.4,228
Iodized Salt 1kg,Grocery,Catch,1467.91,1728.09,0.1772,2819.14,2025-09-14,Delhi,10.1,312
Reference Manual,Books,McGraw Hill,2961.45,2844.33,-0.0395,2520.42,2024-09-06,Kolkata,26.9,419
Sports Bike 300cc,Vehicles,Kawasaki,845058.08,950984.79,0.1253,1355122.41,2024-08-15,Bangalore,13.4,212
Programming Guide,Books,OReilly,313.85,320.63,0.0216,341.86,2024-02-05,Kolkata,23.7,216
Silver Coin 100g,Silver,Malabar Gold,10838.27,11785.49,0.0874,15153.59,2025-02-01,Chennai,21.7,66
Mango 1kg,Fruits and Vegetables,DMart,296.93,337.67,0.1372,496.6,2024-02-10,Ahmedabad,19.2,118
Air Purifier,Home Appliances,Philips,42678.64,39500.29,-0.0745,31313.35,2025-03-28,Kolkata,9.7,283
MacBook Air M3,Laptops,Apple,103229.43,136868.55,0.3259,319033.27,2024-04-25,Ahmedabad,27.2,311
ASUS ROG Strix,Laptops,ASUS,184276.75,195430.45,0.0605,233090.33,2023-12-12,Mumbai,12.0,220
Flight International,Travel Tickets,Air India,13677.95,14180.98,0.0368,15804.88,2023-04-17,Delhi,26.2,484
Potato 1kg,Fruits and Vegetables,FreshToHome,88.07,82.88,-0.0589,69.08,2024-03-06,Hyderabad,21.0,112
Dishwasher,Home Appliances,Bosch,76838.13,64175.03,-0.1648,37388.46,2025-08-06,Pune,3.1,83
Air Conditioner 1.5T,Home Appliances,Whirlpool,22184.0,23545.15,0.0614,28153.91,2025-04-01,Ahmedabad,2.3,380
Microwave Oven 25L,Home Appliances,IFB,57995.93,56477.21,-0.0262,52153.39,2023-01-23,Bangalore,9.2,334
Gold 22K 10g,Gold,Malabar Gold,121143.85,121305.31,0.0013,121779.02,2024-04-08,Lucknow,13.5,267
Samsung Galaxy S24,Mobiles,Samsung,91200.63,106544.92,0.1682,169857.35,2025-12-20,Hyderabad,11.9,333
Air Conditioner 1.5T,Home Appliances,Whirlpool,60080.35,78207.24,0.3017,172496.26,2024-09-15,Mumbai,27.2,392
Gold Chain 10g,Gold,PC Jeweller,139349.49,157865.66,0.1329,229542.13,2023-03-20,Jaipur,9.5,269
Gold Bangle 20g,Gold,Joyalukkas,100533.27,91168.15,-0.0932,67979.45,2023-07-24,Jaipur,17.4,168
Mango 1kg,Fruits and Vegetables,DMart,60.76,67.31,0.1078,91.51,2023-03-24,Pune,2.3,305
Hatchback Car,Vehicles,Tata Motors,1216596.78,1133869.59,-0.068,917932.71,2025-11-24,Delhi,23.9,379
Basmati Rice 5kg,Grocery,India Gate,190.11,242.89,0.2776,506.52,2024-08-30,Delhi,15.3,429
Premium Tea 500g,Grocery,Tata Tea,961.3,982.18,0.0217,1047.52,2024-04-25,Hyderabad,14.5,337
Petrol 1L,Fuel,Indian Oil,841.33,781.94,-0.0706,627.74,2025-03-01,Lucknow,20.0,140
Realme GT 5 Pro,Mobiles,Realme,96359.95,89821.07,-0.0679,72738.74,2023-08-22,Hyderabad,10.6,235
Engineering Textbook,Books,Pearson,1994.12,1633.36,-0.1809,897.62,2024-11-08,Jaipur,11.5,232
Air Purifier,Home Appliances,Philips,38870.59,37212.67,-0.0427,32646.38,2023-07-29,Bangalore,10.8,338
Silver Coin 100g,Silver,Malabar Gold,50407.26,51464.33,0.021,54775.15,2025-03-12,Jaipur,3.1,94
Realme GT 5 Pro,Mobiles,Realme,119524.56,124622.93,0.0427,141278.5,2024-05-12,Lucknow,15.6,351
Potato 1kg,Fruits and Vegetables,FreshToHome,194.04,199.55,0.0284,217.04,2024-12-06,Jaipur,13.9,422
Samsung Galaxy S24,Mobiles,Samsung,71732.58,77211.6,0.0764,96294.97,2024-05-24,Ahmedabad,10.4,347
Gold Bangle 20g,Gold,Joyalukkas,104876.08,98511.27,-0.0607,81639.23,2024-06-15,Ahmedabad,19.0,317
Kurta Set,Clothing,Manyavar,8189.11,10897.27,0.3307,25677.82,2023-02-24,Pune,13.6,481
Gold 22K 10g,Gold,Malabar Gold,73167.27,66977.66,-0.0846,51376.28,2024-04-14,Hyderabad,10.2,350
Train AC 2-Tier,Travel Tickets,IRCTC,18970.91,18376.19,-0.0313,16704.11,2025-11-30,Mumbai,3.2,43
Cabinet Mid Tower,Computer Components,NZXT,25905.99,30571.32,0.1801,50242.43,2025-05-25,Hyderabad,20.3,100
MSI Creator 16,Laptops,MSI,151450.45,184571.91,0.2187,334084.28,2025-07-10,Pune,10.7,96
DSLR Camera,Electronics,Canon,98452.42,61912.31,-0.3711,15400.04,2023-04-06,Bangalore,7.1,94
Petrol 1L,Fuel,Indian Oil,789.1,898.47,0.1386,1326.22,2024-09-19,Kolkata,13.5,222
Graphics Card RTX 4060,Computer Components,NVIDIA,77078.33,63345.93,-0.1782,35157.43,2025-01-08,Delhi,9.6,190
Tomato 1kg,Fruits and Vegetables,Local Market,91.81,117.14,0.2759,243.31,2025-01-31,Mumbai,19.5,119
Silver Coin 100g,Silver,Malabar Gold,16755.05,16931.97,0.0106,17476.13,2024-02-17,Delhi,17.8,282
ASUS ROG Strix,Laptops,ASUS,77550.56,99216.08,0.2794,207778.74,2024-09-11,Bangalore,3.4,402
Wheat Flour 10kg,Grocery,Aashirvaad,812.28,901.7,0.1101,1233.53,2024-07-31,Jaipur,8.1,51
Bus Non-AC,Travel Tickets,KSRTC,37178.65,44871.57,0.2069,78883.31,2025-12-27,Kolkata,14.4,254
Petrol 1L,Fuel,Indian Oil,192.4,250.62,0.3026,553.92,2025-04-21,Pune,11.9,250
Spinach 500g,Fruits and Vegetables,More Supermarket,279.5,296.56,0.061,354.21,2024-01-01,Pune,27.0,463
Ethnic Dress,Clothing,Biba,4333.88,5001.01,0.1539,7683.56,2024-11-18,Lucknow,4.4,28
Wireless Earbuds,Electronics,JBL,136531.03,175215.18,0.2833,370302.22,2023-09-21,Chennai,13.5,330
MSI Creator 16,Laptops,MSI,107113.57,118652.42,0.1077,161266.09,2023-07-20,Pune,4.0,245
Kerosene 1L,Fuel,BPCL,972.62,982.68,0.0103,1013.36,2024-05-12,Lucknow,14.8,303
Mountain Bicycle,Vehicles,Hero Cycles,1883141.79,1691252.33,-0.1019,1225130.91,2025-02-03,Mumbai,17.2,430
Programming Guide,Books,OReilly,983.86,955.84,-0.0285,876.42,2024-02-26,Mumbai,29.0,418
Vitamin D3 60tabs,Medicine,Dr Reddys,275.53,296.06,0.0745,367.28,2025-09-22,Ahmedabad,4.1,2
HP Spectre x360,Laptops,HP,168976.05,170359.58,0.0082,174584.88,2023-10-24,Bangalore,19.2,476
Tomato 1kg,Fruits and Vegetables,Local Market,297.98,285.96,-0.0403,252.76,2024-02-14,Mumbai,20.9,457
Competitive Exam Guide,Books,Arihant,1461.8,1599.68,0.0943,2096.25,2023-03-25,Chennai,8.1,309
Basmati Rice 5kg,Grocery,India Gate,863.63,656.06,-0.2403,287.65,2025-12-11,Lucknow,15.2,476
LPG Cylinder 14.2kg,Fuel,Indane,462.16,517.4,0.1195,725.94,2024-09-06,Ahmedabad,9.4,382
Motorcycle 150cc,Vehicles,Royal Enfield,1025547.57,939011.23,-0.0844,720755.79,2025-06-07,Bangalore,16.0,460
Train AC 2-Tier,Travel Tickets,IRCTC,5816.9,7125.96,0.225,13099.41,2024-03-08,Pune,25.7,140
Processor i7 14th Gen,Computer Components,Intel,65918.69,57314.07,-0.1305,37676.45,2024-11-20,Kolkata,3.1,56
Petrol 1L,Fuel,Indian Oil,38.16,38.08,-0.0021,37.84,2023-04-19,Hyderabad,25.6,161
HP Spectre x360,Laptops,HP,41954.6,37236.85,-0.1124,26039.03,2025-06-11,Bangalore,6.5,313
Mango 1kg,Fruits and Vegetables,DMart,264.16,303.41,0.1486,459.77,2024-07-13,Ahmedabad,29.3,338
Gaming Console,Electronics,PlayStation,103288.81,83014.8,-0.1963,43096.05,2025-04-12,Kolkata,9.9,341
Electric Car,Vehicles,MG Motors,2004409.28,2211518.36,0.1033,2970102.27,2023-11-28,Kolkata,10.0,311
Aviation Fuel 1L,Fuel,IOCL,1005.72,1131.51,0.1251,1611.51,2025-08-10,Delhi,10.4,376
DSLR Camera,Electronics,Canon,134536.48,160714.46,0.1946,273982.29,2025-12-08,Bangalore,1.2,51
Antacid Syrup 200ml,Medicine,Dabur,708.99,761.55,0.0741,943.7,2025-06-20,Ahmedabad,8.6,341
Antacid Syrup 200ml,Medicine,Dabur,611.73,536.8,-0.1225,362.71,2025-09-04,Chennai,29.6,70
Amoxicillin 500mg,Medicine,Lupin,787.43,892.39,0.1333,1298.94,2024-07-15,Delhi,20.9,166
Cabinet Mid Tower,Computer Components,NZXT,35119.72,26118.98,-0.2563,10743.59,2024-11-01,Kolkata,27.4,432
Hatchback Car,Vehicles,Tata Motors,1862779.04,2161106.98,0.1602,3375008.33,2025-12-17,Lucknow,12.6,135
Cough Syrup 100ml,Medicine,Sun Pharma,547.75,679.38,0.2403,1296.26,2025-05-19,Lucknow,17.6,199
MSI Creator 16,Laptops,MSI,233843.25,229858.44,-0.017,218333.82,2025-01-21,Mumbai,29.3,291
Fiction Novel,Books,Penguin,1806.2,2380.77,0.3181,5452.08,2025-12-18,Mumbai,0.5,32
Sedan Car,Vehicles,Maruti Suzuki,1544348.77,1348842.98,-0.1266,898671.48,2025-03-14,Chennai,12.3,375
